strain,gama1,gama2,gama3,gama4,gama5,gama6
0.005,18.14299603331589,7.187674309977044,0.8739457028344909,2.565669803133504,4.309611643245285,5.018212156681153
0.01,18.17291579065835,7.19521243705337,0.8776240723595232,2.5818253229181933,4.312641082449107,5.019917980994524
0.015,18.223055153533764,7.208133943944937,0.8837174790721272,2.6088177908312415,4.3181085762743985,5.023093971234848
0.02,18.295025961266262,7.227201319198995,0.9291305611772243,2.645902078711097,4.324707204713437,5.028304237402971
0.025,18.388856749850937,7.251536840901702,0.902730096069077,2.6944297903377055,4.332684877943186,5.034398537091617
0.03,18.506797018678157,7.280733038031342,0.9158156365246836,2.7538659063537723,4.340762175831317,5.043537230973128
